,user,item,rate
4556,12037,7450,4.0
4557,12037,281,1.0
4558,12037,630,3.0
4559,12037,3721,2.0
4560,12037,5619,4.0
4561,12037,5867,2.0
4562,12037,5907,3.0
4563,12037,1010,4.0
4564,12037,1107,2.0
4565,12037,2176,3.0
4566,12037,5088,1.0
4567,12037,5349,2.0
4568,12037,5636,1.0
4569,12037,5388,3.0
4570,12037,5393,3.0
4571,12037,5402,3.0
4572,12037,5413,4.0
4573,12037,5687,3.0
4574,12037,5691,4.0
4575,12037,5701,2.0
4576,12037,5949,4.0
4577,12124,9,2.0
4578,12124,10,1.5
4579,12124,27,2.5
4580,12124,803,2.0
4581,12124,2516,2.5
4582,12124,4256,2.5
4583,12124,468,2.0
4584,12124,2391,3.5
4585,12124,2393,2.5
4586,12124,2405,2.0
4587,12124,2431,1.5
4588,12124,2593,2.0
4589,12124,1340,2.0
4590,12124,1434,2.0
4591,12124,3825,1.0
4592,12124,3830,1.0
4593,12124,3842,1.0
4594,12124,3922,2.5
4595,12124,67,3.0
4596,12124,1551,3.0
4597,12124,2368,2.0
4598,12124,2390,3.0
4599,12124,3854,1.0
4600,12124,3855,1.0
4601,12124,1044,3.0
4602,12124,1406,2.0
4603,12124,2474,2.0
4604,12124,3917,2.0
4605,12124,4027,1.5
4606,12124,4051,1.5
4607,12124,1422,1.5
4608,12124,1446,1.0
4609,12124,1639,1.0
4610,12124,3972,1.0
4611,12124,4052,2.0
4612,12124,4090,1.0
4613,12124,836,4.0
4614,12124,1326,3.0
4615,12124,3887,4.0
4616,12124,4081,3.0
4617,12124,4170,3.0
4618,12124,4214,2.0
4619,12124,842,2.0
4620,12124,896,2.0
4621,12124,1263,1.5
4622,12124,1352,3.0
4623,12124,1571,3.0
4624,12124,2499,1.5
4625,12204,137,3.5
4626,12204,2172,4.0
4627,12204,2867,1.0
4628,12204,3623,4.0
4629,12204,4348,2.0
4630,12204,4762,2.5
4631,12204,567,1.0
4632,12204,600,1.0
4633,12204,2788,2.0
4634,12204,2920,1.0
4635,12204,3399,4.0
4636,12204,4526,2.0
4637,12204,339,1.0
4638,12204,555,4.0
4639,12204,1988,1.0
4640,12204,2959,1.0
4641,12204,2967,1.0
4642,12204,4714,2.5
4643,12204,161,1.0
4644,12204,406,4.0
4645,12204,438,2.5
4646,12204,3137,3.0
4647,12204,3157,2.0
4648,12204,4832,2.5
4649,12204,748,1.0
4650,12204,769,1.0
4651,12204,2028,3.5
4652,12204,3208,2.0
4653,12204,3235,2.5
4654,12204,4860,1.0
4655,12204,280,1.0
4656,12204,1798,1.0
4657,12204,2017,2.5
4658,12204,2025,3.0
4659,12204,3407,2.5
4660,12204,4910,1.0
4661,12204,704,2.5
4662,12204,1240,1.0
4663,12204,3311,2.5
4664,12204,3689,1.0
4665,12204,4833,2.5
4666,12204,5144,1.0
4667,12204,703,3.0
4668,12204,757,4.0
4669,12204,950,4.0
4670,12204,2221,3.0
4671,12204,3666,2.5
4672,12204,4892,2.5
4673,12348,6690,3.0
4674,12348,6761,2.0
4675,12348,6779,3.0
4676,12348,6810,2.0
4677,12348,6837,2.0
4678,12348,6948,2.0
4679,12348,3383,2.0
4680,12348,5480,2.0
4681,12348,6975,1.0
4682,12348,7034,1.0
4683,12348,7046,4.0
4684,12348,7075,2.0
4685,12348,288,1.0
4686,12348,5517,3.0
4687,12348,5520,1.0
4688,12348,5531,3.0
4689,12348,5533,3.0
4690,12348,5537,2.0
4691,12348,5557,1.0
4692,12348,5560,2.0
4693,12348,5841,3.0
4694,12348,5843,1.0
4695,12348,7327,1.0
4696,12348,7342,2.0
4697,12348,3203,3.0
4698,12348,3244,2.0
4699,12348,3247,1.0
4700,12348,5587,3.0
4701,12348,7459,1.0
4702,12348,7481,3.0
4703,12348,1162,1.0
4704,12348,1887,3.0
4705,12348,1934,3.0
4706,12348,2120,1.0
4707,12348,3610,3.0
4708,12348,5623,1.0
4709,12348,3277,1.0
4710,12348,3328,2.0
4711,12348,5633,3.0
4712,12348,5661,1.0
4713,12348,5927,1.0
4714,12348,5928,3.0
4715,12348,8059,3.0
4716,12348,8068,2.0
4717,12348,5329,2.0
4718,12348,5346,2.0
4719,12348,5383,1.0
4720,12348,5395,1.0
4721,12348,5494,3.0
4722,12348,5700,1.0
4723,12509,4994,1.5
4724,12509,6682,1.0
4725,12509,6790,2.0
4726,12509,6824,2.0
4727,12509,6878,2.0
4728,12509,6898,2.5
4729,12509,5488,1.5
4730,12509,7125,1.5
4731,12509,7176,1.0
4732,12509,7211,2.5
4733,12509,7251,1.5
4734,12509,7276,1.0
4735,12509,3086,1.5
4736,12509,3111,2.0
4737,12509,3120,2.0
4738,12509,5292,1.0
4739,12509,7385,3.0
4740,12509,7403,2.5
4741,12509,7435,2.0
4742,12509,7525,2.0
4743,12509,7527,1.5
4744,12509,7542,3.0
4745,12509,7551,2.0
4746,12509,7561,2.0
4747,12509,5890,2.0
4748,12509,5898,2.0
4749,12509,7867,1.0
4750,12509,7874,1.5
4751,12509,7918,2.0
4752,12509,7945,1.0
4753,12509,5394,2.0
4754,12509,5661,1.0
4755,12509,8084,2.5
4756,12509,8104,1.0
4757,12509,8194,3.0
4758,12509,8211,1.5
4759,12601,169,2.5
4760,12601,259,3.0
4761,12601,570,2.0
4762,12601,2713,1.5
4763,12601,3393,3.0
4764,12601,4400,2.0
4765,12601,2768,1.0
4766,12601,2785,3.5
4767,12601,2789,1.5
4768,12601,2936,1.0
4769,12601,4379,3.0
4770,12601,4546,3.5
4771,12601,1977,2.0
4772,12601,3567,2.0
4773,12601,3574,3.0
4774,12601,4626,3.0
4775,12601,4634,3.0
4776,12601,5023,3.0
4777,12601,413,3.5
4778,12601,415,1.5
4779,12601,3063,3.5
4780,12601,3083,2.0
4781,12601,3095,3.0
4782,12601,5309,1.5
4783,12601,751,3.0
4784,12601,2052,1.0
4785,12601,2962,2.0
4786,12601,3235,2.0
4787,12601,3942,3.5
4788,12601,4861,1.0
4789,12601,440,3.0
4790,12601,1018,2.0
4791,12601,1950,1.5
4792,12601,2277,2.0
4793,12601,3396,1.5
4794,12601,4957,3.0
4795,12601,1677,1.0
4796,12601,3289,3.0
4797,12601,3330,1.5
4798,12601,3757,3.5
4799,12601,4529,3.5
4800,12601,5196,1.5
4801,12601,961,3.0
4802,12601,1875,3.0
4803,12601,2960,3.5
4804,12601,3254,1.0
4805,12601,5147,1.5
4806,12601,5270,1.0
4807,13238,198,3.0
4808,13238,1948,4.0
4809,13238,2907,3.0
4810,13238,2937,3.5
4811,13238,3555,2.5
4812,13238,4485,2.5
4813,13238,2951,2.0
4814,13238,4390,1.5
4815,13238,4453,3.0
4816,13238,4546,3.0
4817,13238,4993,2.5
4818,13238,5236,3.0
4819,13238,220,2.0
4820,13238,399,4.0
4821,13238,417,3.0
4822,13238,4607,4.0
4823,13238,4611,3.0
4824,13238,4661,1.5
4825,13238,389,3.0
4826,13238,432,4.0
4827,13238,456,4.0
4828,13238,3051,3.0
4829,13238,3106,3.0
4830,13238,4819,2.0
4831,13238,452,3.5
4832,13238,650,2.5
4833,13238,750,3.0
4834,13238,1658,2.5
4835,13238,4856,1.5
4836,13238,5185,2.5
4837,13238,1662,4.0
4838,13238,1883,2.0
4839,13238,3476,3.0
4840,13238,4465,3.0
4841,13238,4932,2.5
4842,13238,5250,4.0
4843,13238,922,3.0
4844,13238,1158,3.0
4845,13238,1215,3.0
4846,13238,5098,2.5
4847,13238,5221,3.0
4848,13238,5263,3.0
4849,13238,948,4.0
4850,13238,3756,2.5
4851,13238,3759,4.0
4852,13238,4627,2.5
4853,13238,4755,3.0
4854,13238,5270,2.5
4855,14635,122,4.0
4856,14635,269,3.5
4857,14635,2764,1.0
4858,14635,3456,4.0
4859,14635,4402,4.0
4860,14635,4475,4.0
4861,14635,131,3.0
4862,14635,2121,3.0
4863,14635,2143,3.0
4864,14635,2745,1.5
4865,14635,2840,2.5
4866,14635,4548,1.5
4867,14635,301,3.0
4868,14635,417,3.0
4869,14635,1731,2.5
4870,14635,1944,1.5
4871,14635,3596,2.0
4872,14635,4719,3.0
4873,14635,261,3.5
4874,14635,396,2.5
4875,14635,448,3.0
4876,14635,1226,3.5
4877,14635,3114,3.0
4878,14635,4786,4.0
4879,14635,752,2.5
4880,14635,1876,3.0
4881,14635,3194,3.0
4882,14635,3209,3.0
4883,14635,3213,3.0
4884,14635,3471,3.0
4885,14635,222,3.0
4886,14635,1087,2.5
4887,14635,3516,3.0
4888,14635,3578,1.0
4889,14635,3677,3.5
4890,14635,5043,1.0
4891,14635,756,2.5
4892,14635,3277,3.0
4893,14635,3289,3.0
4894,14635,3723,2.0
4895,14635,5071,4.0
4896,14635,5093,2.0
4897,14635,565,4.0
4898,14635,613,2.0
4899,14635,962,4.0
4900,14635,3434,4.0
4901,14635,3743,3.0
4902,14635,5272,4.0
4903,14902,2833,1.0
4904,14902,3506,1.5
4905,14902,3628,1.0
4906,14902,3682,2.5
4907,14902,4747,1.5
4908,14902,4906,2.0
4909,14902,142,2.0
4910,14902,586,2.0
4911,14902,2868,1.0
4912,14902,2927,1.0
4913,14902,4432,1.5
4914,14902,4582,2.5
4915,14902,1928,1.0
4916,14902,1993,1.5
4917,14902,2212,1.0
4918,14902,2997,1.0
4919,14902,3560,2.5
4920,14902,3702,2.0
4921,14902,2061,2.5
4922,14902,2231,1.0
4923,14902,3053,2.5
4924,14902,3080,2.0
4925,14902,4796,2.0
4926,14902,5154,2.0
4927,14902,733,1.5
4928,14902,947,2.5
4929,14902,3253,1.5
4930,14902,3430,2.0
4931,14902,3497,1.0
4932,14902,4883,1.5
4933,14902,554,1.0
4934,14902,690,2.0
4935,14902,2088,1.0
4936,14902,2103,1.5
4937,14902,3633,2.5
4938,14902,5019,1.0
4939,14902,683,2.5
4940,14902,1117,1.0
4941,14902,1118,2.0
4942,14902,1123,1.0
4943,14902,1897,2.0
4944,14902,3328,1.5
4945,14902,1652,1.0
4946,14902,2984,1.0
4947,14902,4653,2.0
4948,14902,5109,2.0
4949,14902,5305,2.0
4950,14902,5310,3.0
4951,15251,803,2.0
4952,15251,1429,3.0
4953,15251,2384,4.0
4954,15251,2421,1.0
4955,15251,2512,3.0
4956,15251,3794,2.0
4957,15251,8,4.0
4958,15251,64,2.0
4959,15251,1586,3.0
4960,15251,2362,3.0
4961,15251,2386,3.0
4962,15251,3799,3.0
4963,15251,39,2.0
4964,15251,861,1.0
4965,15251,1536,1.0
4966,15251,2412,2.0
4967,15251,2418,2.5
4968,15251,2426,3.0
4969,15251,459,3.0
4970,15251,2358,1.0
4971,15251,2364,3.0
4972,15251,2437,3.0
4973,15251,2439,2.0
4974,15251,3859,2.0
4975,15251,497,3.0
4976,15251,503,3.0
4977,15251,695,1.0
4978,15251,1507,2.0
4979,15251,3955,1.0
4980,15251,4029,1.5
4981,15251,59,2.5
4982,15251,1310,1.0
4983,15251,1459,2.0
4984,15251,3832,1.0
4985,15251,4095,1.5
4986,15251,4682,1.0
4987,15251,857,3.0
4988,15251,1264,3.0
4989,15251,1283,1.5
4990,15251,1509,2.5
4991,15251,3927,2.0
4992,15251,4207,3.0
4993,15251,819,2.0
4994,15251,882,1.0
4995,15251,1635,2.0
4996,15251,2454,1.0
4997,15251,2683,2.0
4998,15251,4165,1.0
4999,15456,113,2.5
5000,15456,304,3.5
5001,15456,1825,3.0
5002,15456,2307,3.0
5003,15456,3548,4.0
5004,15456,4589,1.5
5005,15456,182,3.0
5006,15456,1675,3.0
5007,15456,2701,3.0
5008,15456,2936,3.0
5009,15456,3351,4.0
5010,15456,4582,3.0
5011,15456,1801,3.0
5012,15456,2422,2.0
5013,15456,2964,2.0
5014,15456,4706,2.0
5015,15456,4829,3.0
5016,15456,5052,2.5
5017,15456,161,4.0
5018,15456,363,3.0
5019,15456,1831,4.0
5020,15456,3085,2.5
5021,15456,3126,3.0
5022,15456,3152,3.5
5023,15456,648,2.0
5024,15456,723,4.0
5025,15456,733,3.0
5026,15456,1960,3.0
5027,15456,3198,3.5
5028,15456,4961,1.5
5029,15456,746,3.5
5030,15456,923,1.5
5031,15456,1761,3.0
5032,15456,2346,2.0
5033,15456,3468,3.0
5034,15456,3559,3.5
5035,15456,956,4.0
5036,15456,2309,3.5
5037,15456,3276,3.0
5038,15456,3303,3.5
5039,15456,3570,2.0
5040,15456,5198,2.0
5041,15456,433,2.5
5042,15456,1040,3.0
5043,15456,1136,4.0
5044,15456,2855,2.0
5045,15456,3706,4.0
5046,15456,4462,4.0
5047,15569,1816,1.0
5048,15569,2264,3.5
5049,15569,2901,1.0
5050,15569,2907,2.0
5051,15569,4452,2.0
5052,15569,4514,2.5
5053,15569,255,1.5
5054,15569,572,2.5
5055,15569,2910,1.5
5056,15569,3563,2.5
5057,15569,4386,1.5
5058,15569,5236,3.0
5059,15569,1793,4.0
5060,15569,1845,1.5
5061,15569,3210,3.0
5062,15569,3604,3.0
5063,15569,3645,2.0
5064,15569,4593,1.5
5065,15569,362,1.5
5066,15569,395,1.5
5067,15569,1028,3.0
5068,15569,1831,1.5
5069,15569,3116,3.0
5070,15569,3127,3.0
5071,15569,712,2.0
5072,15569,3189,2.0
5073,15569,3267,1.5
5074,15569,3324,2.5
5075,15569,3696,3.5
5076,15569,4963,1.5
5077,15569,248,1.5
5078,15569,1162,1.0
5079,15569,2299,1.0
5080,15569,3256,1.0
5081,15569,3405,1.5
5082,15569,5229,1.0
5083,15569,938,3.0
5084,15569,1090,2.0
5085,15569,2117,4.0
5086,15569,3313,3.0
5087,15569,5125,1.5
5088,15569,5150,2.0
5089,15569,327,2.5
5090,15569,944,2.0
5091,15569,3346,2.0
5092,15569,3639,3.0
5093,15569,3655,2.5
5094,15569,3707,3.5
5095,15768,2814,3.0
5096,15768,5467,2.0
5097,15768,6724,1.0
5098,15768,6728,2.5
5099,15768,6804,3.0
5100,15768,6913,2.0
5101,15768,5825,2.0
5102,15768,6970,2.0
5103,15768,6988,2.0
5104,15768,6996,1.0
5105,15768,7019,3.0
5106,15768,7065,3.0
5107,15768,7127,2.0
5108,15768,7129,2.0
5109,15768,7161,3.0
5110,15768,7175,2.5
5111,15768,7209,2.0
5112,15768,7212,2.0
5113,15768,5556,3.0
5114,15768,7351,3.0
5115,15768,7398,2.0
5116,15768,7399,4.0
5117,15768,7401,2.0
5118,15768,7404,4.0
5119,15768,7432,3.0
5120,15768,7471,4.0
5121,15768,7519,3.0
5122,15768,7560,3.0
5123,15768,7571,2.0
5124,15768,7581,3.0
5125,15768,1661,1.0
5126,15768,3534,1.0
5127,15768,7629,1.0
5128,15768,7752,2.0
5129,15768,7764,3.0
5130,15768,7792,1.0
5131,15768,8142,2.0
5132,15768,8154,3.0
5133,15768,8165,3.0
5134,15768,8171,3.0
5135,15768,8176,3.0
5136,15768,8191,3.0
5137,15768,5950,3.0
5138,15768,6000,4.0
5139,15768,6041,3.0
5140,15768,6052,1.0
5141,15768,6063,3.0
5142,15768,6064,4.0
5143,15768,8268,4.0
5144,15768,8324,2.0
5145,16122,6710,3.0
5146,16122,6768,3.0
5147,16122,6787,3.0
5148,16122,6845,2.0
5149,16122,6919,3.0
5150,16122,6929,3.0
5151,16122,6978,3.0
5152,16122,6989,2.0
5153,16122,6999,1.0
5154,16122,7005,3.0
5155,16122,7027,1.0
5156,16122,7054,2.5
5157,16122,7188,3.0
5158,16122,7198,1.0
5159,16122,7257,2.5
5160,16122,7262,1.0
5161,16122,7268,2.0
5162,16122,7270,2.0
5163,16122,7349,3.0
5164,16122,7383,2.0
5165,16122,7384,3.0
5166,16122,7392,3.0
5167,16122,7410,3.0
5168,16122,7415,3.0
5169,16122,7465,1.0
5170,16122,7478,3.0
5171,16122,7503,2.0
5172,16122,7526,2.0
5173,16122,7533,2.5
5174,16122,7552,2.5
5175,16122,5017,2.5
5176,16122,5212,2.5
5177,16122,5910,3.0
5178,16122,7741,3.0
5179,16122,7938,2.0
5180,16122,8004,2.0
5181,16122,5637,1.0
5182,16122,8085,2.5
5183,16122,8090,1.0
5184,16122,8108,4.0
5185,16122,8146,1.0
5186,16122,8157,3.0
5187,16122,8206,3.0
5188,16122,6033,3.0
5189,16122,6037,3.0
5190,16122,6051,3.0
5191,16122,8218,2.5
5192,16122,8291,2.5
5193,16122,8327,3.0
5194,16122,8343,2.0
5195,16217,2877,3.0
5196,16217,5188,1.0
5197,16217,5328,1.5
5198,16217,5810,1.0
5199,16217,6752,2.0
5200,16217,6796,3.0
5201,16217,6983,3.0
5202,16217,6990,2.0
5203,16217,6992,2.0
5204,16217,7002,1.0
5205,16217,7041,1.0
5206,16217,7065,1.0
5207,16217,5497,1.0
5208,16217,5835,2.0
5209,16217,7080,1.0
5210,16217,7092,1.5
5211,16217,7106,1.0
5212,16217,7108,1.0
5213,16217,5327,2.0
5214,16217,5552,1.0
5215,16217,5569,1.0
5216,16217,7315,3.0
5217,16217,7320,1.0
5218,16217,7321,1.0
5219,16217,5389,1.0
5220,16217,5595,1.0
5221,16217,5854,1.0
5222,16217,7428,2.0
5223,16217,7452,2.0
5224,16217,7474,2.0
5225,16217,159,1.0
5226,16217,210,1.0
5227,16217,1681,2.0
5228,16217,5858,1.0
5229,16217,7618,2.0
5230,16217,7664,3.0
5231,16217,683,3.5
5232,16217,5644,1.0
5233,16217,5926,1.0
5234,16217,5928,1.0
5235,16217,8070,2.0
5236,16217,8072,1.0
5237,16217,5326,2.5
5238,16217,5350,2.0
5239,16217,5354,3.0
5240,16217,5402,2.5
5241,16217,5683,2.0
5242,16448,2035,2.0
5243,16448,2740,1.0
5244,16448,2767,1.0
5245,16448,2774,2.0
5246,16448,2853,1.0
5247,16448,5059,1.0
5248,16448,221,3.0
5249,16448,257,2.0
5250,16448,583,3.0
5251,16448,587,1.0
5252,16448,610,2.0
5253,16448,2700,3.0
5254,16448,346,2.0
5255,16448,677,1.0
5256,16448,2234,1.0
5257,16448,3432,1.0
5258,16448,4624,1.0
5259,16448,4842,1.0
5260,16448,416,1.0
5261,16448,612,1.0
5262,16448,3101,1.5
5263,16448,3135,2.0
5264,16448,4579,2.0
5265,16448,5254,2.0
5266,16448,758,2.0
5267,16448,919,1.0
5268,16448,966,2.0
5269,16448,1850,2.5
5270,16448,3228,1.0
5271,16448,3301,1.0
5272,16448,258,1.5
5273,16448,662,1.0
5274,16448,1791,1.0
5275,16448,2276,1.0
5276,16448,5049,1.5
5277,16448,5276,3.0
5278,16448,711,3.0
5279,16448,1159,2.0
5280,16448,1216,2.5
5281,16448,3344,1.0
5282,16448,5069,2.0
5283,16448,5164,1.0
5284,16448,1063,2.0
5285,16448,2311,2.5
5286,16448,3167,3.0
5287,16448,3655,2.0
5288,16448,4538,2.5
5289,16448,5290,3.0
5290,16657,454,2.0
5291,16657,986,4.0
5292,16657,1991,2.0
5293,16657,2335,2.0
5294,16657,4531,2.5
5295,16657,4534,2.0
5296,16657,2131,2.0
5297,16657,2712,2.0
5298,16657,2919,1.0
5299,16657,3281,3.0
5300,16657,4580,2.0
5301,16657,4914,3.0
5302,16657,334,2.0
5303,16657,1757,2.0
5304,16657,3115,1.0
5305,16657,3427,1.0
5306,16657,4605,1.0
5307,16657,4797,1.0
5308,16657,366,4.0
5309,16657,391,3.0
5310,16657,3154,2.0
5311,16657,3160,2.0
5312,16657,4734,3.0
5313,16657,5157,3.0
5314,16657,628,1.0
5315,16657,737,2.0
5316,16657,3193,3.0
5317,16657,3213,1.0
5318,16657,3957,1.0
5319,16657,5163,2.0
5320,16657,320,3.5
5321,16657,1657,1.0
5322,16657,2142,2.0
5323,16657,2286,2.0
5324,16657,4519,3.5
5325,16657,5182,1.0
5326,16657,1055,2.0
5327,16657,2189,2.0
5328,16657,3286,2.0
5329,16657,3290,2.5
5330,16657,3298,2.0
5331,16657,5097,2.0
5332,16657,5266,2.0
5333,16657,55,3.0
5334,16657,1061,2.0
5335,16657,1772,2.0
5336,16657,1832,2.5
5337,16657,2252,1.0
5338,16657,3423,2.0
5339,16657,4663,3.0
5340,16749,6068,1.5
5341,16749,6070,2.0
5342,16749,6077,3.0
5343,16749,6079,3.5
5344,16749,6087,1.5
5345,16749,6091,1.0
5346,16749,467,4.0
5347,16749,5417,3.0
5348,16749,5428,2.5
5349,16749,6098,4.0
5350,16749,6116,3.0
5351,16749,6119,4.0
5352,16749,5425,3.0
5353,16749,6129,2.0
5354,16749,6131,1.0
5355,16749,6132,1.0
5356,16749,6136,1.0
5357,16749,6138,1.0
5358,16749,5422,3.0
5359,16749,5706,3.0
5360,16749,6143,3.0
5361,16749,6145,3.0
5362,16749,6149,3.0
5363,16749,6152,3.0
5364,16749,5709,2.0
5365,16749,5713,3.0
5366,16749,6187,4.0
5367,16749,6192,4.0
5368,16749,6195,3.0
5369,16749,6205,2.0
5370,16749,92,4.0
5371,16749,3843,2.0
5372,16749,3968,3.0
5373,16749,4174,2.0
5374,16749,6306,3.0
5375,16749,6342,1.5
5376,16749,1343,1.0
5377,16749,4149,1.0
5378,16749,4220,4.0
5379,16749,6379,3.0
5380,16749,6390,3.0
5381,16749,6443,4.0
5382,16749,6446,4.0
5383,16749,2489,3.0
5384,16749,4275,4.0
5385,16749,5796,3.0
5386,16749,6526,1.0
5387,16749,6591,4.0
5388,16749,6635,4.0
5389,16749,6654,2.0
5390,17223,149,3.0
5391,17223,1670,2.0
5392,17223,2783,3.0
5393,17223,2801,2.0
5394,17223,3555,2.0
5395,17223,4407,2.0
5396,17223,2920,2.0
5397,17223,2929,2.0
5398,17223,3563,3.0
5399,17223,4379,2.0
5400,17223,4576,3.0
5401,17223,4590,2.0
5402,17223,334,2.0
5403,17223,414,2.0
5404,17223,749,3.0
5405,17223,3017,2.0
5406,17223,4633,3.0
5407,17223,5045,2.0
5408,17223,1831,2.0
5409,17223,3082,3.0
5410,17223,3087,2.0
5411,17223,3117,2.5
5412,17223,4904,3.0
5413,17223,5292,3.0
5414,17223,710,2.0
5415,17223,1658,3.0
5416,17223,3198,2.0
5417,17223,3239,2.0
5418,17223,3430,1.0
5419,17223,4625,2.0
5420,17223,927,1.0
5421,17223,1926,3.0
5422,17223,2080,2.0
5423,17223,3424,1.0
5424,17223,4893,2.0
5425,17223,5276,3.0
5426,17223,716,3.0
5427,17223,1144,3.0
5428,17223,2123,3.0
5429,17223,4881,1.0
5430,17223,5075,3.0
5431,17223,5165,3.0
5432,17223,5221,3.0
5433,17223,1200,3.0
5434,17223,2124,2.0
5435,17223,3030,2.0
5436,17223,3055,3.0
5437,17223,3765,3.0
5438,17223,4918,2.0
5439,17223,5224,3.0
5440,17349,6072,3.0
5441,17349,6075,3.0
5442,17349,6082,3.0
5443,17349,6088,1.0
5444,17349,6093,3.0
5445,17349,6095,3.0
5446,17349,3826,4.0
5447,17349,5419,3.5
5448,17349,6097,4.0
5449,17349,6115,4.0
5450,17349,6124,4.0
5451,17349,6126,3.0
5452,17349,6128,2.0
5453,17349,6130,2.0
5454,17349,6131,2.5
5455,17349,6134,1.0
5456,17349,6135,1.0
5457,17349,6142,2.0
5458,17349,5422,2.0
5459,17349,5707,2.0
5460,17349,6148,3.0
5461,17349,6151,2.0
5462,17349,6153,2.0
5463,17349,6155,2.0
5464,17349,5713,2.0
5465,17349,6158,3.0
5466,17349,6189,3.0
5467,17349,6191,2.0
5468,17349,6193,3.0
5469,17349,6202,2.5
5470,17349,848,3.0
5471,17349,1597,2.5
5472,17349,4144,2.0
5473,17349,5721,3.0
5474,17349,5722,3.0
5475,17349,6227,3.0
5476,17349,812,3.0
5477,17349,3904,2.5
5478,17349,5436,2.0
5479,17349,5735,3.0
5480,17349,6427,3.5
5481,17349,6463,3.0
5482,17349,6475,1.5
5483,17349,6479,2.0
5484,17349,6548,3.0
5485,17349,6559,4.0
5486,17349,6564,3.0
5487,17349,6572,2.0
5488,17349,6588,3.0
5489,17349,6673,3.0
5490,17465,6067,2.0
5491,17465,6071,1.5
5492,17465,6077,2.5
5493,17465,6078,2.5
5494,17465,6090,2.5
5495,17465,6093,1.5
5496,17465,1500,1.5
5497,17465,5415,2.5
5498,17465,5418,3.0
5499,17465,6112,3.5
5500,17465,6114,3.0
5501,17465,6127,2.5
5502,17465,5423,2.0
5503,17465,5424,2.0
5504,17465,6128,1.5
5505,17465,6130,2.0
5506,17465,6133,1.0
5507,17465,6134,1.5
5508,17465,5427,2.0
5509,17465,6151,2.5
5510,17465,6152,3.0
5511,17465,6154,2.5
5512,17465,6156,2.5
5513,17465,6157,4.0
5514,17465,5715,3.5
5515,17465,6169,2.5
5516,17465,6177,3.0
5517,17465,6184,2.0
5518,17465,6191,2.5
5519,17465,6197,2.0
5520,17465,6260,2.5
5521,17465,6270,3.0
5522,17465,6291,2.5
5523,17465,6317,2.5
5524,17465,6340,1.5
5525,17465,6352,2.5
5526,17465,4266,1.0
5527,17465,5739,2.5
5528,17465,6369,2.5
5529,17465,6388,3.5
5530,17465,6407,2.0
5531,17465,6461,2.0
5532,17465,6464,1.0
5533,17465,4160,3.5
5534,17465,4188,3.0
5535,17465,4210,2.5
5536,17465,5405,2.5
5537,17465,5770,3.0
5538,17465,6647,1.5
5539,17465,6660,3.0
5540,17742,4374,1.5
5541,17742,4515,1.0
5542,17742,4528,2.0
5543,17742,5217,3.0
5544,17742,6737,3.0
5545,17742,6903,3.0
5546,17742,5484,2.0
5547,17742,6986,2.5
5548,17742,7004,2.0
5549,17742,7030,1.5
5550,17742,7051,1.5
5551,17742,7058,2.0
5552,17742,7119,3.0
5553,17742,7153,3.0
5554,17742,7157,2.0
5555,17742,7170,2.0
5556,17742,7174,2.5
5557,17742,7216,1.5
5558,17742,7351,1.0
5559,17742,7365,2.5
5560,17742,7375,2.5
5561,17742,7399,3.0
5562,17742,7406,2.0
5563,17742,7416,1.0
5564,17742,7454,1.5
5565,17742,7485,2.0
5566,17742,7501,1.0
5567,17742,7505,1.5
5568,17742,7562,2.0
5569,17742,7578,1.5
5570,17742,1823,1.0
5571,17742,2067,3.0
5572,17742,2782,2.0
5573,17742,3011,1.0
5574,17742,7744,3.0
5575,17742,7959,2.0
5576,17742,5638,2.0
5577,17742,5642,3.0
5578,17742,5944,2.0
5579,17742,8133,1.5
5580,17742,8138,3.0
5581,17742,8139,2.0
5582,17742,6008,2.5
5583,17742,8227,2.5
5584,17742,8238,2.0
5585,17742,8262,3.0
5586,17742,8266,2.0
5587,17742,8386,2.0
5588,17742,8389,3.0
5589,17742,8396,1.0
5590,17934,2039,3.0
5591,17934,3408,2.0
5592,17934,5333,4.0
5593,17934,5463,4.0
5594,17934,6827,4.0
5595,17934,6831,1.0
5596,17934,5824,2.0
5597,17934,5826,1.0
5598,17934,7053,4.0
5599,17934,7064,3.0
5600,17934,7065,4.0
5601,17934,7068,1.5
5602,17934,7164,3.0
5603,17934,7201,2.5
5604,17934,7212,3.0
5605,17934,7233,1.5
5606,17934,7248,3.0
5607,17934,7276,1.0
5608,17934,5549,4.0
5609,17934,5558,3.0
5610,17934,7403,4.0
5611,17934,7405,3.5
5612,17934,7421,3.0
5613,17934,7423,3.5
5614,17934,7445,3.0
5615,17934,7515,3.0
5616,17934,7534,2.0
5617,17934,7570,4.0
5618,17934,7572,3.0
5619,17934,7577,4.0
5620,17934,1889,3.0
5621,17934,5063,2.5
5622,17934,5612,2.0
5623,17934,7720,2.5
5624,17934,7842,2.0
5625,17934,7861,2.5
5626,17934,8098,3.5
5627,17934,8136,4.0
5628,17934,8154,3.5
5629,17934,8172,3.0
5630,17934,8173,3.0
5631,17934,8194,2.5
5632,17934,8197,3.0
5633,17934,5990,2.0
5634,17934,5991,3.0
5635,17934,6035,3.0
5636,17934,8301,3.5
5637,17934,8312,3.0
5638,17934,8377,4.0
5639,17934,8414,3.0
5640,17951,2101,2.0
5641,17951,2945,2.0
5642,17951,6704,2.0
